770;J1405-4656;315.826;14.079;131.540810;-4.828e-16;-999;-999;13.88;-999;-999;-999;-999;-999;0.92;-999;-999;-999;4.13e-01;2.51e+33;5.58e+33;-nan;9.94e+03;
771;J1405-5641;312.971;4.737;1.619237;-3.140e-15;-999;-999;273.00;-999;-999;12.000;29.000;-999;0.10;-999;-999;-999;1.53e+01;2.01e+32;1.31e+30;-999;3.46e+01;
772;J1406-5806;312.673;3.345;3.468017;-7.349e-15;-999;-999;229.00;-999;153.00;49.000;-999;-999;0.84;-999;-999;-999;2.61e+01;1.01e+33;3.24e+31;-999;1.66e+02;
773;J1406-6121;311.841;0.203;4.693191;-1.205e-12;-999;-999;537.80;-999;880.00;11.700;-999;-999;0.44;-999;-999;-999;2.34e+01;2.23e+35;4.19e+33;-999;3.35e+03;
774;J1407-6048;312.130;0.681;2.031099;-1.302e-14;-999;-999;575.20;-999;-999;21.000;-999;-999;0.20;-999;-999;-999;1.24e+01;1.04e+33;1.69e+31;-999;9.91e+01;
775;J1407-6153;311.810;-0.354;1.425283;-1.797e-14;-999;-999;645.00;-999;-999;57.000;-999;-999;0.36;-999;-999;-999;2.43e+01;1.01e+33;1.50e+31;-999;6.84e+01;
776;J1409-6953;309.574;-8.031;1.891823;-3.006e-15;-999;-999;167.63;-999;-51.00;23.800;31.000;-999;0.30;-999;-999;-999;2.30e+01;2.25e+32;2.93e+30;-999;4.28e+01;
777;J1410-6132;312.196;-0.090;19.979243;-1.277e-11;-999;-999;961.00;-999;2400.00;17.000;-999;-999;1.90;-999;-999;-999;3.47e+02;1.01e+37;5.52e+34;-999;9.58e+04;
778;J1410-7404;308.349;-12.043;3.587709;-8.675e-17;-999;-999;54.24;-999;-4.00;1.100;3.500;-999;1.20;-999;-999;-999;2.15e+00;1.23e+31;6.84e+30;-999;1.90e+01;
779;J1411+2551;33.380;72.101;16.012068;-2.451e-17;-999;-999;12.37;-999;7.60;2.450;4.450;-999;-999;-999;-999;-999;-999;1.55e+31;1.21e+31;2.42e+09;9.52e+01;
780;J1412-6111;312.597;0.140;1.889800;-6.830e-15;-999;-999;311.80;-999;-93.00;12.000;22.000;-999;0.44;-999;-999;-999;1.23e+01;5.10e+32;1.83e+31;-999;6.44e+01;
781;J1412-6145;312.324;-0.366;3.172001;-9.964e-13;-999;-999;514.40;-999;-130.00;10.200;18.000;-999;0.69;-999;-999;-999;3.49e+01;1.25e+35;2.47e+33;-999;1.69e+03;
782;J1412+7922;118.318;37.020;16.892402;-1.141e-16;-999;-999;-999;-999;-999;-999;-999;-999;-999;NRAD;-999;-999;-999;7.61e+31;-999;-999;2.23e+02;
783;J1413-6141;312.462;-0.337;3.501099;-4.087e-12;-999;-999;670.60;-999;-35.00;13.400;57.000;-999;0.82;-999;-999;-999;5.91e+01;5.65e+35;7.84e+33;-999;3.97e+03;
784;J1413-6205;312.373;-0.736;9.112390;-2.298e-12;-999;-999;-999;-999;-999;-999;-999;-999;-999;NRAD;1;-999;-999;8.27e+35;1.79e+35;-999;1.25e+04;
785;J1413-6222;312.241;-0.988;3.419883;-2.607e-14;-999;-999;808.10;-999;-490.00;23.000;-999;-999;0.96;-999;-999;-999;1.64e+02;3.52e+33;2.05e+31;-999;3.06e+02;
786;J1413-6307;312.053;-1.718;2.531993;-4.766e-14;-999;-999;121.98;-999;44.00;3.100;9.200;-999;1.20;-999;-999;-999;1.11e+01;4.76e+33;5.16e+32;-999;2.64e+02;
787;J1414-6802;310.590;-6.420;0.215974;-2.981e-16;-999;-999;153.50;-999;-999;100.000;180.000;-999;-999;-999;-999;-999;-999;2.54e+30;8.65e+28;-999;5.20e-01;
788;J1415-6621;311.234;-4.846;2.547907;-3.765e-15;-999;-999;260.17;-999;302.00;6.900;17.000;-999;0.50;-999;-999;-999;5.44e+01;3.79e+32;3.48e+30;-999;7.49e+01;
789;J1416-5033;316.504;10.055;1.258048;-1.899e-16;-999;-999;58.50;-999;-999;13.900;25.000;-999;0.10;-999;-999;-999;2.02e-01;9.43e+30;4.68e+30;-999;5.83e+00;
790;J1416-6037;313.179;0.535;3.383173;-4.899e-14;-999;-999;289.20;-999;336.00;13.000;20.000;-999;0.70;-999;-999;-999;1.81e+01;6.54e+33;2.54e+32;-999;4.13e+02;
791;J1417-4402;318.861;16.144;375.344942;-999;-999;-999;55.00;-999;-999;-999;-999;-999;-999;HE;-999;-999;-999;-999;-999;-nan;-999;
792;J1418-3921;320.820;20.461;0.911738;-7.392e-16;-999;-999;60.49;-999;-15.00;20.400;53.000;24.00;1.00;-999;-999;4.00e+02;1.66e+01;2.66e+31;1.60e+30;-999;7.10e+00;
793;J1418-5945;313.706;1.287;0.597873;-9.687e-17;-999;-999;369.00;-999;-999;64.000;-999;-999;0.18;-999;-999;-999;6.79e+00;2.29e+30;6.06e+28;-999;1.36e+00;
794;J1418-6058;313.325;0.135;9.043798;-1.385e-11;6.400e-22;-8.000e-29;-999;-999;-999;-999;-999;-999;-999;NRAD;-999;-999;-999;4.95e+36;1.39e+36;-999;3.04e+04;
795;J1420-5416;315.793;6.360;1.068636;-2.650e-16;-999;-999;129.60;-999;-1.00;25.000;42.000;9.00;-999;-999;-999;1.74e+02;-999;1.12e+31;5.77e+29;-999;5.39e+00;
796;J1420-5625;315.002;4.349;29.310788;-5.800e-17;-999;-999;64.56;-999;-999;1.300;12.000;-999;0.13;-999;-999;-999;2.30e-01;6.71e+31;3.79e+31;-999;3.63e+02;
797;J1420-6048;313.541;0.227;14.667084;-1.789e-11;-999;-999;360.15;-999;-122.00;8.500;16.000;-999;1.19;HE;-999;-999;3.77e+01;1.04e+37;3.27e+35;-999;7.13e+04;
798;J1421-4409;319.497;15.809;156.599196;-3.114e-16;-999;-999;54.63;-999;-43.00;-999;-999;-999;1.40;-999;-999;-999;6.06e+00;1.93e+33;4.45e+32;2.45e+08;1.04e+04;
799;J1422-6138;313.519;-0.654;2.932828;-8.329e-13;-1.500e-23;-999;-999;-999;-999;-999;-999;-999;0.00;NRAD;2;-999;-999;9.64e+34;-999;-999;1.38e+03;
800;J1423-6953;310.736;-8.430;2.999304;-1.306e-14;-999;-999;123.98;-999;-999;3.300;-999;-999;-999;-999;-999;-999;-999;1.55e+33;7.00e+31;-999;1.78e+02;
801;J1424-5556;315.718;4.614;1.298069;-1.315e-15;-999;-999;198.70;-999;-999;22.000;36.000;-999;0.38;-999;-999;-999;1.47e+01;6.74e+31;1.75e+30;-999;1.61e+01;
802;J1424-56;315.478;3.911;0.700771;-999;-999;-999;32.90;-999;-999;7.000;-999;-999;-999;RRAT;-999;-999;-999;-999;-999;-999;-999;
803;J1424-5822;314.897;2.310;2.726772;-2.932e-14;-999;-999;323.90;-999;-625.00;9.000;22.000;-999;1.30;-999;-999;-999;5.84e+01;3.16e+33;7.03e+31;-999;2.31e+02;
804;J1424-6438;312.741;-3.561;0.977036;-2.291e-16;-999;-999;248.00;-999;-999;68.000;-999;-999;0.24;-999;-999;-999;8.87e+00;8.84e+30;2.39e+29;-999;4.39e+00;
805;J1425-5723;315.382;3.186;2.830753;-1.763e-16;-999;-999;43.40;-999;-999;7.100;135.000;-999;0.24;-999;-999;-999;2.70e-01;1.97e+31;1.75e+31;-999;1.90e+01;
806;J1425-5759;315.217;2.613;1.412694;-1.481e-15;-999;-999;325.00;-999;-999;9.600;-999;-999;0.09;-999;-999;-999;5.25e+00;8.26e+31;1.41e+30;-999;1.94e+01;
807;J1425-6210;313.630;-1.258;1.993103;-1.900e-15;-999;-999;430.10;-999;-999;11.000;-999;-999;0.19;-999;-999;-999;8.92e+00;1.50e+32;3.19e+30;-999;3.68e+01;
808;J1426+52;93.880;59.233;1.004218;-999;-999;-999;25.37;-999;-999;10.000;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
809;J1427-4158;321.480;17.391;1.705072;-1.806e-15;-999;-999;71.00;-999;-999;13.700;23.900;-999;0.30;-999;-999;-999;6.24e+00;1.22e+32;5.85e+30;-999;2.84e+01;
810;J1428-5530;316.427;4.796;1.753486;-6.417e-15;-999;-999;82.40;-999;4.00;12.200;25.000;35.00;6.50;-999;-999;1.26e+02;2.35e+01;4.44e+32;1.23e+32;-999;5.58e+01;
811;J1429-5911;315.261;1.299;8.632402;-2.273e-12;-999;-999;-999;-999;-999;-999;-999;-999;-999;NRAD;-999;-999;-999;7.75e+35;2.03e+35;-999;1.15e+04;
812;J1429-5935;315.046;0.947;1.309046;-7.326e-14;-999;-999;456.70;-999;-999;14.000;-999;-999;0.11;-999;-999;-999;6.50e+00;3.79e+33;6.40e+31;-999;1.22e+02;
813;J1430-6623;312.653;-5.404;1.273166;-4.502e-15;-999;-999;65.30;-999;-19.20;3.900;28.000;130.00;16.30;-999;-999;2.30e+02;2.88e+01;2.26e+32;1.28e+32;1.49e+12;2.89e+01;
814;J1431-4715;320.051;12.253;497.029394;-3.486e-15;-999;-999;59.35;-999;-999;-999;-999;-999;0.73;-999;-999;-999;1.78e+00;6.84e+34;2.80e+34;1.53e+08;1.96e+05;
815;J1431-5740;315.962;2.660;243.276805;-3.800e-16;-999;-999;131.46;-999;-50.00;0.176;0.482;-999;0.35;-999;-999;-999;4.42e+00;3.65e+33;2.90e+32;-999;2.22e+04;
816;J1431-6328;311.929;-2.037;360.711889;-999;-999;-999;228.27;-999;-999;0.830;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
817;J1432-5032;318.936;9.155;0.491403;-1.431e-15;-999;-999;113.00;-999;11.00;63.300;52.000;-999;0.30;-999;-999;-999;8.36e+00;2.78e+31;9.95e+29;-999;3.91e+00;
818;J1433+00;349.749;53.792;-999;-999;-999;-999;23.50;-999;-999;3.800;-999;-999;-999;RRAT;-999;-999;-999;-999;-999;-999;-999;
819;J1433-6038;315.092;-0.197;0.511658;-1.474e-15;-999;-999;409.00;-999;-999;35.000;-999;-999;0.23;-999;-999;-999;8.90e+00;2.98e+31;7.70e+29;-999;4.22e+00;
820;J1434-6006;315.396;0.256;3.264050;-3.218e-14;-999;-999;332.00;-999;-999;5.500;-999;-999;0.24;-999;-999;-999;6.74e+00;4.15e+33;1.48e+32;-999;3.17e+02;
821;J1434-6029;315.310;-0.130;1.038046;-1.110e-15;-999;-999;282.00;-999;-999;19.000;-999;-999;0.14;-999;-999;-999;3.24e+00;4.55e+31;1.97e+30;-999;1.06e+01;
822;J1434+7257;113.082;42.153;23.957175;-3.157e-16;-999;-999;12.61;-999;-999;1.900;-999;1.30;-999;-999;-999;1.22e+00;-999;2.99e+32;3.17e+32;-999;6.25e+02;
823;J1435-5954;315.577;0.391;2.114185;-6.898e-15;-999;-999;44.26;-999;-14.00;16.200;33.000;-999;1.60;-999;-999;-999;1.80e+00;5.76e+32;5.12e+32;-999;7.66e+01;
824;J1435-6100;315.186;-0.641;106.975072;-2.800e-16;-999;-999;113.70;-999;-999;1.100;-999;-999;0.25;-999;-999;-999;1.97e+00;1.18e+33;1.50e+32;-999;5.55e+03;
825;J1437-5959;315.783;0.227;16.208474;-2.256e-12;-999;-999;549.60;-999;-700.00;7.000;-999;-999;0.07;-999;-999;-999;5.47e+00;1.44e+36;1.98e+34;-999;2.94e+04;
826;J1437-6146;315.101;-1.422;2.138505;-2.895e-14;-999;-999;200.50;-999;-999;17.000;-999;-999;0.24;-999;-999;-999;4.33e+00;2.44e+33;1.35e+32;-999;1.60e+02;
827;J1439-5501;318.097;4.630;34.922434;-1.729e-16;-999;-999;14.56;-999;-999;1.700;3.400;-999;0.42;-999;-999;-999;1.77e-01;2.38e+32;5.64e+32;-999;8.14e+02;
828;J1439+76;115.405;38.596;1.054960;-999;-999;-999;22.29;-999;-999;-999;-999;-999;-999;RRAT;-999;-999;-999;-999;-999;-999;-999;
829;J1440-6344;314.646;-3.384;2.175773;-5.306e-15;-999;-999;124.20;-999;29.00;9.700;23.000;21.00;0.78;-999;-999;2.50e+02;9.28e+00;4.56e+32;3.83e+31;-999;7.01e+01;
830;J1441-6137;315.646;-1.505;0.850456;-2.604e-16;-999;-999;166.00;-999;-999;18.000;-999;-999;0.15;-999;-999;-999;2.26e+00;8.74e+30;5.81e+29;-999;3.80e+00;
831;J1443-5122;320.135;7.717;1.366006;-6.307e-16;-999;-999;87.00;-999;43.00;40.100;117.000;-999;0.60;-999;-999;-999;5.33e+00;3.40e+31;3.83e+30;-999;1.20e+01;
832;J1444-5941;316.791;0.098;0.362289;-1.080e-15;-999;-999;177.10;-999;-164.00;47.000;79.000;-999;0.42;-999;-999;-999;6.19e+00;1.54e+31;1.05e+30;-999;2.15e+00;
833;J1444-6026;316.400;-0.544;0.210147;-8.188e-16;-999;-999;367.70;-999;-999;21.000;-999;-999;-999;RRAT;-999;-999;-999;6.79e+30;2.01e+29;-999;8.27e-01;
834;J1446-4701;322.500;11.425;455.644016;-2.037e-15;-999;-999;55.83;-999;-9.10;0.100;0.290;-999;0.46;HE;-999;-999;1.13e+00;3.66e+34;1.49e+34;1.47e+08;1.32e+05;
835;J1449-5846;317.720;0.664;2.158291;-4.006e-16;-999;-999;216.60;-999;-999;15.000;27.000;-999;0.28;-999;-999;-999;4.87e+00;3.41e+31;1.96e+30;-999;1.90e+01;
836;J1452-5851;318.087;0.398;2.586366;-3.392e-13;-999;-999;260.50;-999;47.00;7.500;-999;-999;0.33;-999;-999;-999;6.68e+00;3.46e+34;1.71e+33;-999;7.27e+02;
837;J1452-6036;317.296;-1.169;6.451973;-6.036e-14;-999;-999;349.54;-999;10.00;1.500;18.000;-999;1.90;-999;-999;-999;7.14e+01;1.54e+34;4.09e+32;-999;1.21e+03;
838;J1453+1902;23.395;60.812;172.642910;-3.477e-16;-999;-999;14.06;-999;5.40;0.400;1.100;2.20;-999;-999;-999;3.55e+00;-999;2.37e+33;1.47e+33;2.38e+08;1.27e+04;
839;J1453-6413;315.733;-4.427;5.571440;-8.518e-14;2.200e-25;-999;71.25;-999;-18.60;3.100;9.700;230.00;18.00;-999;-999;1.80e+03;1.41e+02;1.87e+34;2.39e+33;7.10e+11;1.15e+03;
840;J1454-5846;318.272;0.391;22.100047;-3.990e-16;-999;-999;115.95;-999;-999;2.900;4.800;-999;0.24;-999;-999;-999;2.15e+00;3.48e+32;3.89e+31;-999;6.23e+02;
841;J1455-3330;330.722;22.562;125.200245;-3.810e-16;8.000e-27;-999;13.57;-999;10.00;0.800;2.300;9.00;1.20;HE;-999;9.18e+00;1.22e+00;1.88e+33;1.85e+33;4.34e+08;8.20e+03;
842;J1455-59;318.101;-0.203;5.675652;-999;-999;-999;498.00;-999;-999;-999;-999;-999;1.60;-999;-999;-999;7.16e+01;-999;-999;-999;-999;
843;J1456-48;323.492;9.837;1.862857;-999;-999;-999;133.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
844;J1456-6843;313.868;-8.543;3.796840;-1.426e-15;-999;-999;8.64;-999;-4.00;12.400;29.000;350.00;64.20;-999;-999;6.47e+01;1.19e+01;2.14e+32;1.16e+33;1.63e+11;8.38e+01;
845;J1457-5122;322.134;6.722;0.571984;-1.731e-15;-999;-999;37.00;-999;12.70;14.000;85.000;4.00;-999;-999;-999;3.92e+00;-999;3.91e+31;3.99e+31;-999;5.40e+00;
846;J1457-5900;318.561;-0.027;0.667273;-1.630e-15;-999;-999;175.00;-999;-999;62.000;-999;-999;0.24;-999;-999;-999;3.36e+00;4.29e+31;3.07e+30;-999;6.60e+00;
847;J1457-5902;318.538;-0.037;2.559251;-8.060e-14;-999;-999;477.20;-999;-999;8.400;-999;-999;0.26;-999;-999;-999;1.05e+01;8.14e+33;2.01e+32;-999;3.49e+02;
848;J1459-6053;317.886;-1.791;9.694559;-2.375e-12;-4.000e-23;-999;-999;-999;-999;-999;-999;-999;-999;NRAD;-999;-999;-999;9.09e+35;2.68e+35;-999;1.40e+04;
849;J1501-0046;356.582;48.051;2.155001;-1.110e-15;-999;-999;22.26;-999;-999;10.000;-999;-999;-999;-999;-999;-999;-999;9.45e+31;2.08e+31;-999;3.16e+01;
850;J1501-5637;320.181;1.810;1.277223;-2.773e-16;-999;-999;258.00;-999;-999;25.000;-999;-999;0.21;-999;-999;-999;5.12e+00;1.40e+31;5.73e+29;-999;7.21e+00;
851;J1502+28;42.780;61.127;0.264271;-999;-999;-999;14.00;-999;-999;-999;-999;-999;-999;RRAT;-999;-999;-999;-999;-999;-999;-999;
852;J1502-5653;320.186;1.505;1.867398;-6.377e-15;-999;-999;194.00;-999;-999;7.200;14.000;-999;0.39;-999;-999;-999;6.12e+00;4.70e+32;3.00e+31;-999;6.11e+01;
853;J1502-5828;319.395;0.133;1.496770;-8.155e-14;-999;-999;584.00;-999;362.00;22.000;-999;-999;0.50;-999;-999;-999;2.51e+01;4.82e+33;9.59e+31;-999;1.57e+02;
854;J1502-6128;317.921;-2.483;1.187502;-1.901e-15;-999;-999;256.50;-999;69.40;29.000;53.000;-999;0.56;-999;-999;-999;1.51e+01;8.91e+31;3.31e+30;-999;1.69e+01;
855;J1502-6752;314.799;-8.067;37.390972;-4.397e-16;-999;-999;151.20;-999;-225.00;2.970;17.000;-999;0.69;-999;-999;-999;4.12e+01;6.49e+32;1.09e+31;2.33e+09;1.44e+03;
856;J1503+2111;29.062;59.296;0.301750;-1.275e-17;-999;-999;3.26;-999;-5.00;26.000;80.000;1.30;-999;-999;-999;7.49e-02;-999;1.52e+29;2.64e+30;-999;1.78e-01;
857;J1504-5621;320.671;1.849;2.421394;-3.242e-14;-999;-999;143.00;-999;-999;11.000;-999;-999;0.24;-999;-999;-999;2.92e+00;3.10e+33;2.54e+32;-999;2.04e+02;
858;J1506-5158;323.076;5.534;1.189430;-9.012e-15;-999;-999;61.00;-999;-999;14.000;35.000;5.00;-999;-999;-999;9.52e+00;-999;4.23e+32;2.22e+32;-999;3.69e+01;
859;J1507-4352;327.339;12.459;3.487255;-1.925e-14;-999;-999;48.70;-999;-34.00;3.900;19.000;16.00;0.90;-999;-999;3.09e+01;1.74e+00;2.65e+33;1.37e+33;-999;2.71e+02;
860;J1507-6640;315.858;-7.297;2.811703;-9.108e-15;-999;-999;129.80;-999;-42.70;2.800;21.000;13.00;0.60;-999;-999;2.98e+02;1.38e+01;1.01e+33;4.41e+31;-999;1.35e+02;
861;J1509+5531;91.325;52.287;1.351932;-9.135e-15;5.160e-26;-999;19.62;-999;1.49;10.900;26.300;114.00;8.00;-999;1;5.03e+02;3.53e+01;4.88e+32;1.11e+32;1.94e+12;4.51e+01;
862;J1509-5850;319.972;-0.621;11.245449;-1.159e-12;-999;-999;142.10;-999;41.00;5.500;-999;-999;0.21;HE;-999;-999;2.38e+00;5.15e+35;4.53e+34;-999;1.22e+04;
863;J1509-6015;319.228;-1.815;2.949518;-1.845e-14;-999;-999;423.60;-999;-999;13.000;-999;-999;0.17;-999;-999;-999;2.09e+01;2.15e+33;1.75e+31;-999;2.06e+02;
864;J1510-4422;327.586;11.729;1.059466;-6.847e-16;-999;-999;84.00;-999;8.00;50.000;100.000;14.00;-999;-999;-999;2.39e+02;-999;2.86e+31;1.68e+30;-999;8.56e+00;
865;J1511-5414;322.598;3.177;4.990426;-1.207e-14;-999;-999;84.76;-999;-51.50;5.900;11.000;-999;0.75;-999;-999;-999;4.43e+00;2.38e+33;4.03e+32;-999;3.67e+02;
866;J1511-5835;320.289;-0.508;3.316634;-3.784e-15;-999;-999;332.00;-999;-999;16.000;-999;-999;0.50;-999;-999;-999;1.33e+01;4.95e+32;1.87e+31;-999;1.11e+02;
867;J1512-5431;322.486;2.920;0.490068;-4.611e-16;-999;-999;219.00;-999;-999;110.000;-999;-999;0.38;-999;-999;-999;9.92e+00;8.92e+30;3.42e+29;-999;2.21e+00;
868;J1512-5759;320.772;-0.108;7.770094;-4.137e-13;-1.200e-23;-999;627.47;-999;510.00;4.900;16.000;-999;7.80;-999;-999;-999;3.65e+02;1.27e+35;2.71e+33;-999;4.18e+03;
869;J1513-2550;338.820;26.964;471.905670;-4.812e-15;-999;-999;46.86;-999;-999;-999;-999;-999;-999;HE;-999;-999;-999;8.97e+34;5.72e+33;-999;2.13e+05;
870;J1513-5739;321.097;0.104;1.027266;-2.907e-14;-999;-999;469.70;-999;261.00;21.000;33.000;-999;0.77;-999;-999;-999;2.67e+01;1.18e+33;3.40e+31;-999;5.33e+01;
871;J1513-5908;320.321;-1.162;6.597092;-6.653e-11;1.919e-21;-9.139e-32;252.50;-999;216.00;14.500;40.000;1.50;1.43;HE;-999;2.90e+01;2.77e+01;1.73e+37;8.95e+35;-999;4.15e+04;
872;J1513-5946;319.970;-1.697;0.955916;-7.793e-15;-999;-999;171.70;-999;-999;3.300;-999;-999;-999;RRAT;-999;-999;-999;2.94e+32;2.08e+31;-999;2.48e+01;
873;J1514-4834;325.872;7.835;2.198579;-4.471e-15;-999;-999;51.50;-999;18.00;8.000;23.000;8.50;1.30;-999;-999;1.31e+01;2.00e+00;3.88e+32;2.52e+32;-999;6.54e+01;
874;J1514-4946;325.249;6.807;278.603009;-1.447e-15;-999;-999;31.05;-999;35.00;-999;-999;-999;0.17;HE;-999;-999;1.41e-01;1.59e+34;1.92e+34;2.06e+08;5.31e+04;
875;J1514-5925;320.284;-1.482;6.720544;-1.300e-13;-999;-999;194.00;-999;-999;3.800;-999;-999;0.29;-999;-999;-999;4.46e+00;3.45e+34;2.24e+33;-999;1.88e+03;
876;J1515-5720;321.389;0.281;3.488596;-7.416e-14;-999;-999;480.60;-999;-999;7.000;-999;-999;0.25;-999;-999;-999;9.21e+00;1.02e+34;2.77e+32;-999;5.32e+02;
877;J1516-43;329.041;12.062;27.760652;-999;-999;-999;70.30;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
878;J1517-32;335.397;21.105;15.527492;-999;-999;-999;26.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
879;J1517-4356;328.850;11.463;1.536483;-5.087e-16;-999;-999;87.78;-999;1.00;10.800;26.000;-999;0.50;-999;-999;-999;9.99e+00;3.09e+31;1.54e+30;-999;1.29e+01;
880;J1517-4636;327.399;9.217;1.127888;-2.669e-15;-999;-999;127.00;-999;-68.00;15.500;27.000;-999;0.30;-999;-999;-999;1.76e+01;1.19e+32;2.02e+30;-999;1.86e+01;
881;J1518+0204A;3.870;46.802;180.063625;-1.336e-15;-999;-999;30.08;-999;-999;0.370;-999;-999;0.12;-999;-999;-999;8.67e+00;9.50e+33;1.31e+32;-999;2.65e+04;
882;J1518+0204B;3.859;46.806;125.834588;5.273e-17;-999;-999;29.47;-999;-999;1.600;-999;0.50;0.03;-999;-999;3.61e+01;1.81e+00;-999;-999;-999;-999;
883;J1518+0204C;3.856;46.797;402.588228;-4.225e-15;-1.450e-26;-999;29.31;-999;-999;0.150;-999;-999;0.04;-999;-999;-999;2.50e+00;6.72e+34;1.05e+33;2.35e+08;1.58e+05;
884;J1518+0204D;3.864;46.795;334.672021;-999;-999;-999;29.30;-999;-999;0.540;-999;-999;0.01;-999;-999;-999;5.12e-01;-999;-999;-999;-999;
885;J1518+0204E;3.864;46.795;314.267756;-999;-999;-999;29.30;-999;-999;0.250;-999;-999;0.01;-999;-999;-999;6.40e-01;-999;-999;-999;-999;
886;J1518-0627;355.146;41.002;1.257867;-6.612e-16;-999;-999;27.96;-999;-999;9.500;-999;-999;-999;-999;-999;-999;-999;3.28e+31;4.57e+30;-999;1.09e+01;
887;J1518-3952;331.368;14.715;2.003222;-9.511e-16;-999;-999;101.00;-999;-999;7.600;55.200;-999;0.90;-999;-999;-999;1.12e+02;7.52e+31;6.06e+29;-999;2.62e+01;
888;J1518+4904;80.808;54.282;24.428979;-1.623e-17;-999;-999;11.61;-999;-15.60;1.420;2.360;8.00;4.00;-999;-999;7.37e+00;3.69e+00;1.56e+31;1.70e+31;9.20e+08;1.46e+02;
889;J1518-5415;323.383;2.675;4.652790;-8.789e-16;-999;-999;167.20;-999;-999;4.000;-999;-999;0.08;-999;-999;-999;1.14e+00;1.61e+32;1.14e+31;-999;8.93e+01;
890;J1519-5734;321.800;-0.238;1.927682;-1.588e-14;-999;-999;664.00;-999;-999;40.000;82.000;-999;0.45;-999;-999;-999;2.11e+01;1.21e+33;2.58e+31;-999;1.01e+02;
891;J1519-6106;319.876;-3.216;0.464186;-1.804e-15;-999;-999;221.00;-999;-999;25.000;47.000;-999;0.19;-999;-999;-999;4.85e+00;3.31e+31;1.30e+30;-999;4.03e+00;
892;J1519-6308;318.743;-4.896;0.797415;-3.790e-15;-999;-999;250.00;-999;-999;22.000;-999;-999;0.32;-999;-999;-999;4.90e+01;1.19e+32;7.80e+29;-999;1.32e+01;
893;J1522-5525;323.231;1.397;0.719629;-1.709e-15;-999;-999;79.00;-999;-999;10.000;-999;-999;0.25;-999;-999;-999;1.00e+00;4.86e+31;1.21e+31;-999;7.57e+00;
894;J1522-5735;322.052;-0.415;9.790869;-2.995e-12;-2.600e-23;-999;-999;-999;-999;-999;-999;-999;0.00;NRAD;1;-999;-999;1.16e+36;-999;-999;1.59e+04;
895;J1522-5829;321.630;-1.215;2.529376;-1.315e-14;-999;-999;199.90;-999;-24.20;13.200;25.000;-999;6.00;-999;-999;-999;9.03e+01;1.31e+33;8.72e+31;-999;1.38e+02;
896;J1524-5625;323.000;0.351;12.784691;-6.366e-12;-999;-999;152.20;-999;185.80;8.000;-999;-999;1.28;-999;-999;-999;1.46e+01;3.21e+36;2.81e+35;-999;3.46e+04;
897;J1524-5706;322.568;-0.186;0.895917;-2.860e-13;-999;-999;832.00;-999;-475.50;14.300;43.000;-999;0.45;-999;-999;-999;2.48e+01;1.01e+34;1.83e+32;-999;1.36e+02;
898;J1524-5819;321.907;-1.201;1.040537;-1.364e-13;-999;-999;406.60;-999;-999;13.000;-999;-999;0.09;-999;-999;-999;5.13e+00;5.60e+33;9.83e+31;-999;1.18e+02;
899;J1525-5417;324.258;2.078;0.988441;-1.580e-14;-999;-999;235.00;-999;-999;15.000;-999;-999;0.18;-999;-999;-999;4.29e+00;6.17e+32;2.59e+31;-999;3.71e+01;
900;J1525-5523;323.662;1.151;2.815664;-7.103e-17;-999;-999;124.70;-999;-999;31.000;40.900;-999;0.21;-999;-999;-999;2.06e+00;7.90e+30;8.06e+29;-999;1.19e+01;
901;J1525-5545;323.439;0.851;88.029085;-1.018e-15;-999;-999;126.93;-999;-19.00;0.540;-999;-999;0.33;-999;-999;-999;3.25e+00;3.54e+33;3.59e+32;-999;7.91e+03;
902;J1525-5605;323.286;0.565;3.566987;-1.476e-15;-999;-999;338.00;-999;-999;25.000;-999;-999;0.25;-999;-999;-999;6.55e+00;2.08e+32;7.93e+30;-999;7.76e+01;
903;J1526-5633;323.136;0.093;3.312488;-1.350e-15;-999;-999;329.00;-999;-999;13.000;-999;-999;0.11;-999;-999;-999;2.53e+00;1.76e+32;7.66e+30;-999;6.64e+01;
904;J1527-3931;333.049;14.020;0.413632;-3.265e-15;-999;-999;49.00;-999;4.00;44.000;65.000;11.00;-999;-999;-999;3.22e+01;-999;5.33e+31;1.82e+31;-999;4.56e+00;
905;J1527-5552;323.638;0.590;0.953545;-1.025e-14;-999;-999;362.70;-999;34.00;17.000;35.000;17.00;0.84;-999;-999;4.81e+02;2.38e+01;3.86e+32;1.36e+31;-999;2.83e+01;
906;J1528-3146;337.939;20.217;16.441357;-6.731e-17;-999;-999;18.16;-999;-32.00;0.400;1.290;-999;0.40;-999;-999;-999;2.37e-01;4.37e+31;7.37e+31;-999;1.64e+02;
907;J1528-4109;332.106;12.671;1.899133;-1.426e-15;-999;-999;89.50;-999;25.00;7.200;18.000;-999;0.60;-999;-999;-999;1.78e+01;1.07e+32;3.60e+30;-999;2.97e+01;
